,r0_Discrim_PC_125,r0_Discrim_PC_250,r0_Discrim_PC_1000,r0_VE_PC_125,r0_VE_PC_250,r0_VE_PC_1000,r0_Discrim 125 RT,r0_Discrim 250 RT,r0_Discrim 1000 RT,r0_VE 125 RT,r0_VE 250 RT,r0_VE 1000 RT,r1_Discrim_PC_125,r1_Discrim_PC_250,r1_Discrim_PC_1000,r1_VE_PC_125,r1_VE_PC_250,r1_VE_PC_1000,r1_Discrim 125 RT,r1_Discrim 250 RT,r1_Discrim 1000 RT,r1_VE 125 RT,r1_VE 250 RT,r1_VE 1000 RT
r0_Discrim_PC_125,1.0,0.7687369298023801,0.6971046669385297,0.6126723492665225,0.5830351784665927,0.553028735892821,-0.6457810154289414,-0.6871970571149412,-0.523649722314107,-0.02738690717447963,-0.12897057209026808,-0.14585643124760603,0.8456999597561687,0.7694866381615212,0.6891098421224555,0.6053763186052512,0.5830952189168828,0.5541271771927783,-0.6351990699649948,-0.6891389566252137,-0.5265325686384213,-0.026405770350018475,-0.1277226565183554,-0.15251752320168965
r0_Discrim_PC_250,0.7687369298023801,1.0,0.7607221846829624,0.6151511310145257,0.6718675463331274,0.6301518216461164,-0.6133605693689501,-0.6763779031895313,-0.5761823904021368,-0.06890767931522747,-0.1687199627244293,-0.17603473477908635,0.7704007922769218,0.7903714523733782,0.7552233911463825,0.6168074173318471,0.628077113492893,0.631072917153918,-0.6157880886256812,-0.6679393493488663,-0.5778672290419022,-0.06912884717498698,-0.16621565854437484,-0.1804044203328875
r0_Discrim_PC_1000,0.6971046669385297,0.7607221846829624,1.0,0.5787701045221867,0.6082305999306599,0.6900012896136702,-0.556965913426557,-0.6422053848103637,-0.5684605304269126,-0.09980322381896083,-0.1797849410030403,-0.17722685247792994,0.698638547956516,0.7599930149579647,0.8395968616359681,0.5798274544739602,0.608702401603875,0.6506230781681975,-0.5583826216314117,-0.6439952336893636,-0.5630334778934897,-0.10065686572961101,-0.1778828209906316,-0.1793312939451619
r0_VE_PC_125,0.6126723492665225,0.6151511310145257,0.5787701045221867,1.0,0.7059928848739121,0.6555621027524203,-0.4468879235399764,-0.5002421012648977,-0.3770915530832702,0.027723833830419806,-0.02781799104395522,-0.012892647874000355,0.6051696183876526,0.6140377527075129,0.5731242584490611,0.5632633657953388,0.5479689924221359,0.5220509798744098,-0.4474411495802817,-0.49986777532235227,-0.38055949391990473,0.031796520985289296,-0.02423957064318868,-0.017752185379823787
r0_VE_PC_250,0.5830351784665927,0.6718675463331274,0.6082305999306599,0.7059928848739121,1.0,0.7125948149018496,-0.43801085087894054,-0.5086304129809348,-0.423779342053741,0.001536983670490033,-0.07574395205394095,-0.06097540933739482,0.582878790391996,0.6255073390396553,0.6024509251211835,0.5483375588637438,0.5491583097422478,0.5458007977901732,-0.4385302430156037,-0.5089506133516006,-0.4264396756836836,0.0013662196333865848,-0.0704343360346838,-0.06456370599392726
r0_VE_PC_1000,0.553028735892821,0.6301518216461164,0.6900012896136702,0.6555621027524203,0.7125948149018496,1.0,-0.43380713861884523,-0.5114747714359955,-0.43241546156373106,-0.056468097229403144,-0.1507524266052639,-0.13284477757647753,0.556788704632472,0.6261242890946356,0.6460723687288027,0.5235253919613198,0.5456779525526472,0.5748113955363103,-0.4350828109977074,-0.5120535115715793,-0.4354813665860485,-0.057473338466440246,-0.14742683563264677,-0.12952759215092507
r0_Discrim 125 RT,-0.6457810154289414,-0.6133605693689501,-0.556965913426557,-0.4468879235399764,-0.43801085087894054,-0.43380713861884523,1.0,0.7184749889051354,0.5999092601009876,0.27535786059862993,0.3123628489644031,0.3080139099527937,-0.6381787024373138,-0.615784566056127,-0.5542495226878366,-0.4480317223948229,-0.4380428024568517,-0.43479760249041566,0.8179518211969709,0.718124903432382,0.5980102446768923,0.27847168431862357,0.3132555108073831,0.3132054289834423
r0_Discrim 250 RT,-0.6871970571149412,-0.6763779031895313,-0.6422053848103637,-0.5002421012648977,-0.5086304129809348,-0.5114747714359955,0.7184749889051354,1.0,0.59297098775034,0.19870500793629153,0.2892862250277757,0.3141647310860241,-0.6894454477859443,-0.669143569225673,-0.6393921028890996,-0.5010562242357985,-0.5087728212414806,-0.5126786858062491,0.7197642663743699,0.7854654319777009,0.5923848264186795,0.19986562896513674,0.2883071266488054,0.3192313239260958
r0_Discrim 1000 RT,-0.523649722314107,-0.5761823904021368,-0.5684605304269126,-0.3770915530832702,-0.423779342053741,-0.43241546156373106,0.5999092601009876,0.59297098775034,1.0,0.30296637488218936,0.3950085919460495,0.3594507726704946,-0.5244393771686513,-0.577746949532164,-0.5585589627485489,-0.37842181035617933,-0.4243349171781896,-0.4328914365094656,0.6002341990145201,0.5938486765319246,0.6715478408650389,0.3048537529101045,0.39442388208409396,0.3644534443195233
r0_VE 125 RT,-0.02738690717447963,-0.06890767931522747,-0.09980322381896083,0.027723833830419806,0.001536983670490033,-0.056468097229403144,0.27535786059862993,0.19870500793629153,0.30296637488218936,1.0,0.4685683996145868,0.399293093299928,-0.02974899554863918,-0.07480209796566027,-0.10207326531911984,0.030158367537585353,0.0011870077978459609,-0.05643864917524527,0.27889625824716313,0.1978594019979055,0.30065366635572716,0.39444678442383563,0.47082315226592836,0.40302066277627047
r0_VE 250 RT,-0.12897057209026808,-0.1687199627244293,-0.1797849410030403,-0.02781799104395522,-0.07574395205394095,-0.1507524266052639,0.3123628489644031,0.2892862250277757,0.3950085919460495,0.4685683996145868,1.0,0.45224676659590757,-0.1281748614807263,-0.17114114900731225,-0.17700646663505037,-0.028646608789284277,-0.07407008784355248,-0.15070700476963161,0.3132497207725186,0.2881103769484705,0.3917339636224397,0.47052459635778704,0.4925794296389201,0.4550722537716808
r0_VE 1000 RT,-0.14585643124760603,-0.17603473477908635,-0.17722685247792994,-0.012892647874000355,-0.06097540933739482,-0.13284477757647753,0.3080139099527937,0.3141647310860241,0.3594507726704946,0.399293093299928,0.45224676659590757,1.0,-0.14273634921463144,-0.18061932103000233,-0.17716904784928533,-0.015224802024349452,-0.06119542262153003,-0.12573091238023473,0.3098184155407993,0.3140790967702408,0.35654873925030706,0.40381716989661265,0.4542841600972466,0.39134949105015915
r1_Discrim_PC_125,0.8456999597561687,0.7704007922769218,0.698638547956516,0.6051696183876526,0.582878790391996,0.556788704632472,-0.6381787024373138,-0.6894454477859443,-0.5244393771686513,-0.02974899554863918,-0.1281748614807263,-0.14273634921463144,1.0,0.7704329594436915,0.6931647399968784,0.6142934992537075,0.5824210643787157,0.5574697004207421,-0.6502615642906964,-0.6904905963135498,-0.5269494346872522,-0.028531448477452342,-0.12659309287581047,-0.14849239690865224
r1_Discrim_PC_250,0.7694866381615212,0.7903714523733782,0.7599930149579647,0.6140377527075129,0.6255073390396553,0.6261242890946356,-0.615784566056127,-0.669143569225673,-0.577746949532164,-0.07480209796566027,-0.17114114900731225,-0.18061932103000233,0.7704329594436915,1.0,0.7543429261686587,0.6153955040701048,0.6710354662140562,0.6271794870499333,-0.6174922554568767,-0.6810971419006411,-0.5807497652418552,-0.07501676940601876,-0.16933726758610756,-0.1855384970863542
r1_Discrim_PC_1000,0.6891098421224555,0.7552233911463825,0.8395968616359681,0.5731242584490611,0.6024509251211835,0.6460723687288027,-0.5542495226878366,-0.6393921028890996,-0.5585589627485489,-0.10207326531911984,-0.17700646663505037,-0.17716904784928533,0.6931647399968784,0.7543429261686587,1.0,0.5744611580793034,0.6041545598144885,0.6892549074117804,-0.5559325630956862,-0.6404904212338917,-0.5714315718672361,-0.103666787168855,-0.17627947175540712,-0.1802283466335936
r1_VE_PC_125,0.6053763186052512,0.6168074173318471,0.5798274544739602,0.5632633657953388,0.5483375588637438,0.5235253919613198,-0.4480317223948229,-0.5010562242357985,-0.37842181035617933,0.030158367537585353,-0.028646608789284277,-0.015224802024349452,0.6142934992537075,0.6153955040701048,0.5744611580793034,1.0,0.7082351635821102,0.6576282607786664,-0.4482116367650719,-0.5012702599036415,-0.381379178163319,0.02658430015586927,-0.025477972447612133,-0.018720849401942304
r1_VE_PC_250,0.5830952189168828,0.628077113492893,0.608702401603875,0.5479689924221359,0.5491583097422478,0.5456779525526472,-0.4380428024568517,-0.5087728212414806,-0.4243349171781896,0.0011870077978459609,-0.07407008784355248,-0.06119542262153003,0.5824210643787157,0.6710354662140562,0.6041545598144885,0.7082351635821102,1.0,0.715508469945317,-0.43830679321643073,-0.5098231270476534,-0.42726567847210456,0.0014003167195406037,-0.0742462673188617,-0.06507916331092717
r1_VE_PC_1000,0.5541271771927783,0.631072917153918,0.6506230781681975,0.5220509798744098,0.5458007977901732,0.5748113955363103,-0.43479760249041566,-0.5126786858062491,-0.4328914365094656,-0.05643864917524527,-0.15070700476963161,-0.12573091238023473,0.5574697004207421,0.6271794870499333,0.6892549074117804,0.6576282607786664,0.715508469945317,1.0,-0.43627659909344113,-0.5128948069168799,-0.43720382445642736,-0.05752406716294754,-0.14830238781640456,-0.13599819080604153
r1_Discrim 125 RT,-0.6351990699649948,-0.6157880886256812,-0.5583826216314117,-0.4474411495802817,-0.4385302430156037,-0.4350828109977074,0.8179518211969709,0.7197642663743699,0.6002341990145201,0.27889625824716313,0.3132497207725186,0.3098184155407993,-0.6502615642906964,-0.6174922554568767,-0.5559325630956862,-0.4482116367650719,-0.43830679321643073,-0.43627659909344113,1.0,0.7190942571361599,0.6007284137998822,0.2793960591346858,0.31589503246906003,0.3138306780961537
r1_Discrim 250 RT,-0.6891389566252137,-0.6679393493488663,-0.6439952336893636,-0.49986777532235227,-0.5089506133516006,-0.5120535115715793,0.718124903432382,0.7854654319777009,0.5938486765319246,0.1978594019979055,0.2881103769484705,0.3140790967702408,-0.6904905963135498,-0.6810971419006411,-0.6404904212338917,-0.5012702599036415,-0.5098231270476534,-0.5128948069168799,0.7190942571361599,1.0,0.5920610449288232,0.19999977899849722,0.28943877995434697,0.3201966986286997
r1_Discrim 1000 RT,-0.5265325686384213,-0.5778672290419022,-0.5630334778934897,-0.38055949391990473,-0.4264396756836836,-0.4354813665860485,0.5980102446768923,0.5923848264186795,0.6715478408650389,0.30065366635572716,0.3917339636224397,0.35654873925030706,-0.5269494346872522,-0.5807497652418552,-0.5714315718672361,-0.381379178163319,-0.42726567847210456,-0.43720382445642736,0.6007284137998822,0.5920610449288232,1.0,0.3005797708989637,0.39340116935690456,0.3610746571975514
r1_VE 125 RT,-0.026405770350018475,-0.06912884717498698,-0.10065686572961101,0.031796520985289296,0.0013662196333865848,-0.057473338466440246,0.27847168431862357,0.19986562896513674,0.3048537529101045,0.39444678442383563,0.47052459635778704,0.40381716989661265,-0.028531448477452342,-0.07501676940601876,-0.103666787168855,0.02658430015586927,0.0014003167195406037,-0.05752406716294754,0.2793960591346858,0.19999977899849722,0.3005797708989637,1.0,0.47540586508870175,0.40397509658492886
r1_VE 250 RT,-0.1277226565183554,-0.16621565854437484,-0.1778828209906316,-0.02423957064318868,-0.0704343360346838,-0.14742683563264677,0.3132555108073831,0.2883071266488054,0.39442388208409396,0.47082315226592836,0.4925794296389201,0.4542841600972466,-0.12659309287581047,-0.16933726758610756,-0.17627947175540712,-0.025477972447612133,-0.0742462673188617,-0.14830238781640456,0.31589503246906003,0.28943877995434697,0.39340116935690456,0.47540586508870175,1.0,0.45616900852128883
r1_VE 1000 RT,-0.15251752320168965,-0.1804044203328875,-0.1793312939451619,-0.017752185379823787,-0.06456370599392726,-0.12952759215092507,0.3132054289834423,0.3192313239260958,0.3644534443195233,0.40302066277627047,0.4550722537716808,0.39134949105015915,-0.14849239690865224,-0.1855384970863542,-0.1802283466335936,-0.018720849401942304,-0.06507916331092717,-0.13599819080604153,0.3138306780961537,0.3201966986286997,0.3610746571975514,0.40397509658492886,0.45616900852128883,1.0
