subjID,duration,s_residual,abs_s_residual,groundPlane,clutter
536487.243956044,461.53846153846155,-0.1735197084728811,0.5619091348569685,6.620498200896808,27.0
531313.4263392857,455.91517857142856,0.0013265973421894446,0.5936826287864001,14.896111113511546,16.0
532593.222943723,460.22727272727275,0.5954105453654006,0.8409859883880374,12.34075726721941,14.0
538095.6247240618,458.05739514348784,-0.3356038412429515,0.5320352406699168,21.090700959072986,20.0
533526.8017429194,454.7930283224401,-0.22283666728422188,0.5744448215053393,12.696549983566316,14.0
531300.7054945055,457.14285714285717,0.27780392704438156,0.7115873774285771,13.241348366125674,13.0
533208.859030837,457.59911894273125,0.4164408140930577,0.7929279067870698,20.691565456771663,16.0
534083.9540481401,457.3304157549234,-0.017924325840817417,0.6653275267037672,19.081432914605315,15.0
533425.4376367615,461.43326039387307,-0.22251657281257173,0.5191438595675822,14.067279821032791,5.0
530559.9035087719,459.155701754386,-0.2156001507783772,0.5072050881202465,25.13136208409001,5.0
537191.7864923747,462.1459694989107,-0.09624083916627599,0.5071985567588875,29.23241498936838,16.0
532600.9324618736,460.5119825708061,-0.1285009636897591,0.46015877617301415,19.629285382994567,9.0
533995.9320175438,462.719298245614,-0.13326108609530413,0.46268922812947244,13.897287578908342,3.0
535783.6513157894,463.8157894736842,-0.12394402229913898,0.5290281360425951,16.716212007621778,25.0
536680.197826087,457.8804347826087,-0.7340693393149128,0.9070453814770922,25.74260985406846,21.0
534276.2407002188,459.51859956236325,-0.43533285438530933,0.6349035808087017,30.993079778705575,26.0
534427.5726872247,458.7004405286344,-0.3873687348345109,0.7404570346290726,23.882420255656523,21.0
534343.9846491228,458.88157894736844,0.3359318387072987,0.49793444924812463,10.796976226722661,12.0
534774.4608695653,458.9673913043478,-0.14157675258751212,0.44333424101825464,31.362143012378095,23.0
532275.8845315904,455.88235294117646,-0.1565538020823079,0.4343080306221074,18.498807613757723,14.0
535452.9299781182,460.0656455142232,-0.2553909417771009,0.5419326412063682,19.65196273325621,14.0
536216.8915929204,455.1991150442478,-0.1753387366200578,0.636508080004872,14.740846212587781,12.0
538425.2735426009,468.890134529148,0.32065656987584695,0.615956846194365,14.429351101546384,21.0
533916.2227074236,458.2423580786026,-0.47222433329036795,0.631528486659469,33.4081706061366,22.0
532874.341991342,456.7099567099567,-0.19841009752157418,0.6533813972341502,18.915499538994272,16.0
533420.6128318585,457.41150442477874,0.3057183828500092,0.6389096634860525,11.91317737826676,14.0
534238.694143167,459.3275488069414,-0.3540127872886627,0.7170198688137502,21.45352631724984,18.0
537285.1091703057,462.882096069869,0.2377790094547538,0.5669990379083609,14.165390776882086,16.0
534598.4061135371,460.42576419213975,-0.28361203200717194,0.5405812237232162,21.463862138106677,25.0
535355.3479212254,461.1597374179431,0.23272970199865986,0.44355868188202685,3.095889011696049,8.0
535084.1869565217,461.4130434782609,-0.6155386883477922,0.7583399913360073,11.910827625938595,6.0
534416.5371179039,462.60917030567686,-0.16219808552248402,0.6052227394076383,8.082259189449694,3.0
535390.7685589519,462.0633187772926,0.3019973046255202,0.5558093594556098,5.576511521775192,7.0
533778.2,456.5934065934066,0.5290749697988815,0.678966503383606,16.12201726422543,6.0
534273.6186252772,456.2084257206208,-0.1651288032051858,0.616985873013882,9.740561609074918,16.0
535834.1310043668,458.7882096069869,0.19811604813609499,0.49316283564894875,11.715239650325207,7.0
531822.1812227074,457.4235807860262,-0.1938200207582518,0.4741101104414851,19.50133801220908,6.0
535649.4335511982,463.2352941176471,0.35254442760658705,0.5093451703694526,7.049977084494037,17.0
534286.5285087719,460.5263157894737,-0.015620624612871899,0.485661308307917,18.209734661918628,10.0
534911.5462555066,454.01982378854626,-0.4294253612120538,0.6135557043743498,15.984983178828832,23.0
533058.4207048458,460.9030837004405,0.17250737069554273,0.666317730516542,25.876136908955228,17.0
532246.0088691796,458.980044345898,0.7248970486384326,0.8560188843712372,8.40629860958152,28.0
533024.6887417219,460.26490066225165,0.08945027431659315,0.42708568908724914,11.385945923694567,20.0
533754.4606986899,460.971615720524,-0.31252356915600965,0.5437872053237388,9.164038324933356,11.0
535417.1043478261,455.70652173913044,0.026712497624458542,0.6462251115940011,17.19677127448832,12.0
534844.5982532752,455.2401746724891,-0.6007530717558714,0.732473318425851,9.548860596737459,6.0
535880.3092105263,456.68859649122805,0.17492999134446469,0.43745878492063356,9.336195527413194,13.0
534340.5666666667,458.05555555555554,-0.0513844235632957,0.5352674959644268,14.398279213278617,7.0
533681.7982646421,457.1583514099783,-0.0714293158732369,0.6637004778399569,26.759918254713433,25.0
535688.7373068433,458.05739514348784,0.3497731885207084,0.5599692516493852,18.66779987938687,32.0
532552.5611353712,460.42576419213975,-0.15341272784378812,0.5417061559429773,11.088139074292142,9.0
532873.2,456.94444444444446,0.14715010558571745,0.7708711839620299,26.95445197330388,9.0
533344.270742358,457.4235807860262,0.13367496734276216,0.5106884453473901,17.325668807480948,5.0
532999.3196544277,455.72354211663065,-0.23567684160389507,0.6038780930429966,12.019050657019744,12.0
535388.3231441048,463.15502183406113,-0.3252250974881672,0.538812531343865,18.479282579459156,9.0
532750.9262472885,460.9544468546638,-0.3123440578814759,0.5689001451870365,14.547706659434024,14.0
533899.2026143791,457.24400871459693,-0.03235272925806272,0.46286585465734476,6.762963880787082,4.0
535191.1030701754,452.85087719298247,0.21003195243781594,0.6656733329078979,18.95235574822093,3.0
533328.6935123042,460.29082774049215,-0.23890446202093035,0.525751750008999,8.994872108877194,11.0
532848.6420824295,457.4295010845987,0.2537970965026328,0.4960429052425174,3.862265909466653,4.0
535631.4008810573,457.87444933920705,0.13703669580963754,0.6480771021728827,22.179510675592045,9.0
531898.3832599119,454.5704845814978,-0.09517172295394023,0.5310207822675802,17.602834139105596,5.0
535910.850877193,454.76973684210526,-0.015108668061497525,0.5240759399457019,19.974169961071354,5.0
531639.3812636166,460.239651416122,-0.5191251316217705,0.8666813187973994,47.68045958605352,9.0
533948.5119305857,457.1583514099783,-0.5317880720524675,0.6594168676519451,13.90986971056738,28.0
533563.8464912281,455.0438596491228,0.1736061552790348,0.6284377092843436,20.030651550568976,24.0
529816.0307692308,455.7692307692308,0.49647902058194704,0.7183339274066111,18.6263226567317,11.0
536755.4565217391,460.8695652173913,-0.2511381137115256,0.7442456696122264,35.552329513406214,8.0
534757.5076252724,456.69934640522877,0.22394505381219335,0.5421016579336203,8.475049543704147,9.0
535163.2004405287,459.80176211453744,0.5115718660395191,0.7144904658748935,10.990036854719339,12.0
538465.0784753363,465.80717488789236,-0.18326181996920654,0.6878967033104708,11.598018874569172,11.0
532045.859030837,461.1784140969163,-0.16425080493497501,0.42906577014609315,13.297078442475387,9.0
533889.7302631579,456.140350877193,-0.1744174630190716,0.4620495547726065,17.288863175753935,14.0
532678.2913043478,457.60869565217394,-0.5458154334441311,0.7383717829252497,17.12852126070173,21.0
536861.3834422658,464.0522875816994,-0.17490534479823833,0.4120173349616266,12.96206882592113,15.0
530377.6303854876,466.5532879818594,0.5969203349890441,0.8254606295614014,11.387296889913513,15.0
536387.1123595505,457.86516853932585,-0.055897717302534705,0.49713044597791656,10.409245808146224,14.0
534546.0498915401,458.7852494577007,0.22453656537273198,0.6810643051649763,18.091726283889567,27.0
533905.5511111111,455.0,0.7020999118094686,0.8184635762842594,7.917686205753885,20.0
534649.1812227074,459.3340611353712,-0.06860272366252941,0.6501910597245585,31.72066217813922,21.0
534583.0525164114,456.2363238512035,0.048387612988622215,0.5382579432019443,8.404958010968153,24.0
534522.9740820734,459.23326133909285,0.010180123022530371,0.6336904102442753,17.102760279009768,30.0
535270.4790286976,461.64459161147903,0.297702374856757,0.4640464415636406,12.083824048628232,26.0
535637.9120879121,460.16483516483515,0.024247383461707683,0.5183320997241491,4.17364413553922,14.0
538515.1651785715,469.58705357142856,0.057539261105941826,0.5003105403930561,29.63840999388049,9.0
531873.3703703703,457.24400871459693,-0.06077266227084253,0.4944541164985716,44.47386082434959,5.0
535974.6405228758,458.60566448801745,0.7037364427960445,0.8805649041113424,10.661401196716701,16.0
533943.3582417582,462.6373626373626,0.1801812368436833,0.4260821834275974,10.972027795242498,10.0
533446.3530701754,458.0592105263158,-0.1256666613344539,0.5838457661983616,16.5214067945699,15.0
532891.0940919038,456.2363238512035,-0.10388446654271379,0.7152877564100211,16.725954086732358,12.0
536190.1794310722,456.2363238512035,0.19596309903849354,0.4800869767433941,3.9385700174287264,4.0
534264.8043956044,459.0659340659341,0.27931058939728604,0.49384103145667546,8.789636111124759,12.0
532107.6525612472,461.8596881959911,-0.15953927536065673,0.49088869742656166,7.204478276142144,25.0
534716.4955555556,461.94444444444446,0.16640806667922142,0.4899433683730704,5.591978359124544,21.0
537064.4210526316,461.62280701754383,-0.27064503087600633,0.5210167658242696,3.042252247489594,7.0
533673.2044444444,462.5,0.44191123585591385,0.6341206414514822,7.377848172936727,15.0
535358.2317880795,460.8167770419426,-0.15410286090404743,0.43474309080897816,12.02060433578936,5.0
531802.879385965,462.719298245614,-0.2706727872677263,0.6121240960766573,28.953812917975938,18.0
532731.8034934498,459.06113537117903,0.3566462976749619,0.7665666905697908,27.906783421951804,22.0
533246.4699331849,461.0244988864143,0.3047471825887139,0.6956336246962952,27.231594395483594,26.0
532388.6450892857,464.56473214285717,0.6933700779549127,0.8463976466008923,6.696951333567539,36.0
536036.3095768375,457.6837416481069,0.15883246066351858,0.599212640870766,24.35560653450024,19.0
536908.2097130243,458.88520971302427,0.0855495727679818,0.4815254175876723,10.664823740812919,19.0
533997.102844639,458.9715536105033,0.6833025702683779,0.8342243921407577,9.032134209869476,18.0
535217.8558951966,458.7882096069869,0.005882845160685323,0.5336201383801352,16.632991649560605,18.0
531859.4769230769,461.2637362637363,0.34920190829742004,0.7105154846037123,19.172834459546934,22.0
535599.3939393939,458.87445887445887,-0.2461067083966221,0.5362798218342114,14.403376386381472,16.0
532574.4361233481,463.931718061674,0.4419099414379695,0.9113570115356172,35.43119222475435,13.0
532480.795154185,463.1057268722467,0.10455104262207243,0.5941972475923201,19.999457360175157,22.0
535284.1670281995,458.7852494577007,-0.2640959615824607,0.5306278297405661,12.747278812178903,14.0
531552.3406593406,456.86813186813185,-0.32587621471595607,0.5763060924094139,12.37699400724769,6.0
533472.5032822757,458.15098468271333,-0.2884716207359092,0.6366345626422539,20.7881727228305,9.0
532160.1991150442,459.070796460177,0.2327402532799479,0.6596425058655986,23.071764701333493,19.0
